crash_record_id,crash_date,posted_speed_limit,traffic_control_device,device_condition,weather_condition,lighting_condition,first_crash_type,trafficway_type,alignment,roadway_surface_cond,road_defect,report_type,crash_type,damage,date_police_notified,prim_contributory_cause,sec_contributory_cause,street_no,street_direction,street_name,beat_of_occurrence,num_units,most_severe_injury,injuries_total,injuries_fatal,injuries_incapacitating,injuries_non_incapacitating,injuries_reported_not_evident,injuries_no_indication,injuries_unknown,crash_hour,crash_day_of_week,crash_month,latitude,longitude,location,speed_limit
5f636a26207a65f5407ed0c2dcd0d89576a8dbc9b7953b47615db4db208ab00081e30529294c857eb6ec89473162e390162a22d47acc19f0aaa3ce870f91cc0b,2025/3/6 17:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-06T17:07:00.000,IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,3949,W,31ST ST,1031,2,INCAPACITATING INJURY,1,0,1,0,0,2,0,17,5,3,41.8367794,-87.72386351,POINT (-87.723863510646 41.836779400654),30
498647d3ed06ddbf605e007920ca982c362e419d5ad0e7cb04f497cc575e2f905074c5181f4a7545e2e128b8aec8a8e899efe592daf7d200761be12efbcaa6d4,2025/3/6 16:53,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T16:55:00.000,DISTRACTION - FROM INSIDE VEHICLE,FOLLOWING TOO CLOSELY,8699,S,KEDZIE AVE,835,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.73526415,-87.70193567,POINT (-87.701935668611 41.73526415296),30
001ba9103707043c033ec179f671dfcc81a841a2313ccd093ccc045793069297c58d0bc640e37c19fbef927f9affea6e7ebc1d7651a920fefdc73775239e45b8,2025/3/6 16:50,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,$500 OR LESS,2025-03-06T16:50:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3415,W,ARTHINGTON ST,1133,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,16,5,3,41.86988498,-87.7113089,POINT (-87.711308898727 41.869884980759),30
642cb4e7242dd97cb13c175ef21e89b56e15c48a91ff08a87fa37d7a6c787b9668822f69eb85b253f265f13060a859b2bad590126c4de84f85342ad6ff91774b,2025/3/6 16:50,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T17:05:00.000,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,2514,E,103RD ST,431,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.70824083,-87.5626098,POINT (-87.562609798699 41.708240829286),30
9685bfe52607067dbaa655d70f9c99cad01207820ab9c87bad1805c2a252c2885b658599a8feccac33a2fcd475f75b524e92a207ecaa66f953004213d81f66b3,2025/3/6 16:50,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-06T17:00:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1130,W,HOLLYWOOD AVE,2022,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.98556984,-87.65938409,POINT (-87.659384093181 41.98556983619),30
9c9c9d15d0b5a4c31ece87a509fe8909399a3f803ceb4c6b798757a4f03e1732715c338c948d4c06d16c3256048d78696a6e048d50e1361de6f491cd4416190e,2025/3/6 16:46,20,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,FIXED OBJECT,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,$500 OR LESS,2025-03-06T16:47:00.000,NOT APPLICABLE,NOT APPLICABLE,1501,N,STATE PKWY,1824,1,NO INDICATION OF INJURY,0,0,0,0,0,5,0,16,5,3,41.90957096,-87.62868696,POINT (-87.628686958774 41.909570960925),20
0f42d5400399beef622c50ee982e42326f9aa6141275fce2107bf0cd00ef0a63c34169b2a5eac2e576574db0a455ad5c198f75361d2bd1d48ceb3dbbffe05e79,2025/3/6 16:45,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,ANGLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",2025-03-06T17:47:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,DRIVING ON WRONG SIDE/WRONG WAY,3010,W,ROSEMONT AVE,2413,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.99580177,-87.704917,POINT (-87.704916999755 41.995801766684),30
3cbe90c2e28383e1f6cf40c8fbdd35c9d174714647bf9129e400cf307a889848df9ff4bc01a26e3cb1166268c26e11eeb977d4d58d3d2067a0d8b05fdcc0dce8,2025/3/6 16:45,30,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T17:28:00.000,FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,475,W,24TH ST,914,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.84894214,-87.63977228,POINT (-87.639772280056 41.848942139359),30
45986248f310ac348af70bf0f49e33a2415d3fa7ba3510c9dd7a2ffee422e61962b544dd310f3869f43fc97fbe1c6199e5d2df726f89b0e41c50693ed8980674,2025/3/6 16:45,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-06T17:30:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6000,N,KIMBALL AVE,1711,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.99040564,-87.71413423,POINT (-87.714134230154 41.990405644412),30
e523a7e9a3b07ccf3a2514907abdab03509df9138bb31f8d0c1895d5c284c19a26b7043689a8618f0027055f2918404afb385622b051819232b985018c5ee5a4,2025/3/6 16:42,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,HEAD ON,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-06T16:47:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,11648,S,HALSTED ST,524,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,16,5,3,41.68180701,-87.642189,POINT (-87.642189000473 41.681807013754),30
85dde279870dc753a03874acd07df0aae78ddeaba0080ab6265fc42b2a63b1efb5314c5e9beeac1c3a1902b2e1f1d2c9d88aff623c079d865a4702d96d5a0466,2025/3/6 16:37,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-06T16:49:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1556,W,VAN BUREN ST,1231,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,5,3,41.87646063,-87.66662208,POINT (-87.666622079113 41.876460629864),30
70e6ac8990426ca836d6d8db73b3b25fe5f9e5e7ddc18081d87f24e6deb369f9d31a2f8b633f7c6102043bb455660edb29a060d31e6cb0bb8dc4508e3153a545,2025/3/6 16:35,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,DAYLIGHT,REAR END,T-INTERSECTION,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T17:35:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7320,S,STONY ISLAND AVE,324,3,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,5,3,41.76173419,-87.58636009,POINT (-87.586360087365 41.761734191544),30
e8a567f492b26e0be38e3ddfe66d58a98c56bed940cfe98ec0ddd811074b4b3e2f01df6e266e5303ddaba5b34bd575df8afd63585afd1a40f30b61c2d4d1390e,2025/3/6 16:34,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T16:40:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5500,W,CHICAGO AVE,1524,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.89497648,-87.76366054,POINT (-87.763660539733 41.894976480683),30
a9804a99c4467585d5a931143b19b98d7cfdbc2f5a925861627c0a0bc1714323974eaf64c724aa07b393644f2d3206d7b15a7a5049ba5441803193358f53ff4a,2025/3/6 16:28,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T16:28:00.000,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,4700,W,NORTH AVE,2533,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.9097611,-87.74365444,POINT (-87.74365444247 41.909761095567),30
6434a037090bcc29b80bde05de3355bbe406fcaa94151c83b5a4c5d8d92a5742ac26cfdd458a58c61bbb29ed6d718dcc3a996f037d4e30d151eb92e31bb216b8,2025/3/6 16:25,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-06T16:28:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5113,S,MARSHFIELD AVE,932,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,5,3,41.80087825,-87.66583628,POINT (-87.665836283598 41.80087825192),25
2cb726f74d0c07df1a2d49f2b28b8bcf18d610f50c378ab0ad971a9b457e14871e1a488a7d2abb7a06813d03c766de7ff75303631a6477b69c5955add7ff9f36,2025/3/6 16:23,30,UNKNOWN,UNKNOWN,UNKNOWN,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T16:50:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,7746,S,SOUTH SHORE DR,421,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,5,3,41.75593464,-87.55247675,POINT (-87.552476750215 41.755934637719),30
f359c577ba70d9695db5af9a615e903685fe489212fbe6ecf2a8f9655b7e3b10134b81b66fdf23b38cf5f064299ff2d5c11c7ae478191edc2fe49d80ba918db0,2025/3/6 16:23,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,CENTER TURN LANE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T16:23:00.000,IMPROPER TURNING/NO SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,2804,W,DIVISION ST,1423,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.90303286,-87.69713098,POINT (-87.697130982548 41.903032856672),30
3d10639e3d8b2bab09f123755be2be47ba6e0d82abdd125964d490d723561a8b7b648e62b628b3b66dd8da8426003d1a2bdbb62b41c46fecd6e344f9361930c8,2025/3/6 16:20,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T19:59:00.000,NOT APPLICABLE,NOT APPLICABLE,5352,S,NEENAH AVE,811,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,5,3,41.7944353,-87.78568241,POINT (-87.78568240924 41.794435303571),30
7d6bf1d6a0e1063d91a4ef5cf5f6692b8a3c38e19c5e57745b28670e8e970cd88519b2510988713bc6dc3c0c8f5c5a9ed0910cb49f48d5f938da37aa215c40d2,2025/3/6 16:20,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,$500 OR LESS,2025-03-06T16:41:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5652,N,CENTRAL AVE,1622,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.98445759,-87.76845711,POINT (-87.768457111517 41.984457587358),30
b0a9ce45caf453e2c9c2086b28286d8076e60daf6e8ece27ed02ec8de74ed7373c3b28452dd893b9c633b7f723b65e4914f55a03313db2128f419956b1a55cab,2025/3/6 16:20,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,$500 OR LESS,2025-03-06T17:37:00.000,FOLLOWING TOO CLOSELY,NOT APPLICABLE,3788,S,PULASKI RD,815,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,5,3,41.82461072,-87.72423761,POINT (-87.724237608244 41.824610723093),30
f4550fc002862a93f4ad6fd596962f06410c48a460ccb649bc9f6cebaaaeeb74e99dd92d6b70131179636ab4a64f3bb2c019a4bc28676d4cde70aba7c267f360,2025/3/6 16:15,30,NO CONTROLS,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-06T16:50:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,4157,W,IRVING PARK RD,1732,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.95350428,-87.73137259,POINT (-87.731372588034 41.953504278254),30
2d542bf297a15488a7b5ac1cdab45ab626421b8b65bec8bc491b286b03772de94d7794b868244ee6e073e4a3f8b8b8739e762b147abab3714d54b9f77f11eb1e,2025/3/6 16:09,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT ON GRADE,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T16:09:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,431,S,WESTERN AVE,1225,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,16,5,3,41.8752913,-87.68610474,POINT (-87.686104736794 41.875291296978),30
204cd92047c18a5ebb5b16d4f5683af125132dd42d67690df7bcd27df69355c61fe57aed6fc9a519b3a3002992ce370e207acecc89006e2c0afb93fd049cc865,2025/3/6 16:05,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T17:22:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5500,S,LAKE PARK AVE,235,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,5,3,41.79510594,-87.58770941,POINT (-87.587709412142 41.795105937194),30
21a46d167eaaab543fa4513a52b067e9283bf2f37bcf5d2a577342bc63c7d9bc7e9450254d57ebbddf4cb864e69e9d8a78dd13abf3449bc742023eaefd5a1b10,2025/3/6 16:05,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-06T16:45:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,9022,S,HALSTED ST,2223,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,5,3,41.73012583,-87.64359857,POINT (-87.643598571212 41.730125832361),25
6f288867263ecea4c10425e296a8972441cbcb149c40587399e79a0350a635d9bd00dca772e11795ab1130013e7a5358ace4231ce718c4911fd38cdb9f866b91,2025/3/6 16:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-06T17:20:00.000,DISTRACTION - FROM INSIDE VEHICLE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3644,S,ARCHER AVE,912,2,NO INDICATION OF INJURY,0,0,0,0,0,6,0,16,5,3,41.8275839,-87.68245444,POINT (-87.682454442461 41.827583896764),30
ca5608093497a927af63f21fb5e1b5c4a51062b8932314c2d1fd4a00ed04175c09babc5c0cd4e38d286bbc548bde3e4670603048a11a697aea95ee7b864a1fd3,2025/3/6 16:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-06T17:40:00.000,UNABLE TO DETERMINE,NOT APPLICABLE,7100,S,ASHLAND AVE,735,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,16,5,3,41.76485938,-87.66394018,POINT (-87.663940176305 41.764859382425),30
4ab575b9df351fe3a4e369ec0d9f7b6f2547378721d4ce372a85118eee3df3c2cb75d28b5bcee1a897664f67e07d13e6c7961385aafab211599685dfe02a1e0f,2025/3/6 15:50,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T15:55:00.000,DISREGARDING STOP SIGN,UNABLE TO DETERMINE,729,S,CENTRAL PARK AVE,1133,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,5,3,41.87179797,-87.71544326,POINT (-87.715443259694 41.87179796746),30
7f27a4c12f12ef32ec204b2e2e402704106bcd559fe662854e16226644c9bf0eb1328e4b9bba095ccd95b58de58834c32d24e4c2f3240b18d13a8f4c7368d6ff,2025/3/6 15:50,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T18:43:00.000,FOLLOWING TOO CLOSELY,NOT APPLICABLE,3600,W,OGDEN AVE,1014,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,5,3,41.8546457,-87.71520625,POINT (-87.715206251845 41.854645701934),30
4d7851938fe7cc5e8ff9866ceee51bdd46db47710038e78c60585e1c0f5630c5cc31aec76e485c3b4594d31afebf8f74f7f68f6b1d556d2b809ddd06b5894f5e,2025/3/6 15:45,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T15:50:00.000,UNABLE TO DETERMINE,UNABLE TO DETERMINE,32,E,114TH PL,531,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,5,3,41.68635392,-87.62165338,POINT (-87.6216533773 41.686353915201),30
b16485cb51a53e7d5920422444ac81f00b8ed4a61a1be3febec725988609e49514589b231b900023fb384f1b60b61e481e5229c5a7c1926a9892c108b981645c,2025/3/6 15:45,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-06T15:52:00.000,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER LANE USAGE,3100,N,PULASKI RD,2523,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,5,3,41.93735773,-87.72728293,POINT (-87.727282926315 41.937357726717),30
d33f13a4948d09fecfcad111109ac399b6ed3311d411de7f99129a35330a6dd48dcc245e6c62808845d9f922386062d8de7e71216bbe8c5a2103d8448c988fd8,2025/3/6 15:45,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,SIDESWIPE SAME DIRECTION,FOUR WAY,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T17:09:00.000,IMPROPER OVERTAKING/PASSING,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,30,S,MICHIGAN AVE,112,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,15,5,3,41.88137106,-87.62449175,POINT (-87.624491751871 41.881371061538),30
e5593dc0cdcbaffed93b7b1dc19d9c8204e5a140880dad58994c9f95945fbed24fe7e94b46233d1c1e8e416feadaf3be29b95cad8dcc246aaf074601f1eda7ed,2025/3/6 15:45,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T16:04:00.000,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",UNABLE TO DETERMINE,7241,W,BELMONT AVE,2511,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,5,3,41.93787831,-87.80835859,POINT (-87.808358585722 41.937878314244),30
dfe33aa721765146165540014c6838a7a38fa1ab83b2c556d78d1a7ffcb58a99641b9ac7afd8507d07e99583a2d33ae6c6a9bdac01a7b86032447e534d9e5d38,2025/3/6 15:44,30,NO CONTROLS,UNKNOWN,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-06T15:52:00.000,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1439,W,79TH ST,612,3,INCAPACITATING INJURY,1,0,1,0,0,3,0,15,5,3,41.75029411,-87.66009229,POINT (-87.660092292239 41.750294106825),30
dc9ea03ff3d44ad64e8ee6d6fc6f53ebfe9a6378afa58511eb29c4f8636667489ff4ce9a0952e10a26c5fc7eae42b73b279595bcaad1cb99da48227047b50b22,2025/3/6 15:43,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T15:59:00.000,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,6699,S,MARYLAND AVE,321,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,15,5,3,41.77324322,-87.60441215,POINT (-87.604412149635 41.773243221386),30
5a01a9703ec5d74e59deb06a8c320fcd41c22ce211dc62727c4d4b9ec56a387a565ebc8ab3a44e8c24de9e7ba15072e2166708225e25f92ab01c4cbb8fda8ccc,2025/3/6 15:30,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T16:56:00.000,IMPROPER LANE USAGE,NOT APPLICABLE,4140,S,CICERO AVE,814,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,5,3,41.81713553,-87.74355718,POINT (-87.74355717596 41.817135532397),30
64e4ec0d9f8759f6f2911d9fb319279bd45eff2931c01313584600a8d22caa6e8436c2d50603d84263189c9024e854e767a33194d70bd69958876cd6208ea382,2025/3/6 15:30,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,"OVER $1,500",2025-03-06T16:26:00.000,NOT APPLICABLE,NOT APPLICABLE,4332,W,45TH ST,815,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,5,3,41.81152777,-87.73255096,POINT (-87.732550964814 41.811527768457),30
315eafda8bd04b4f70e74146e86d171b4411aaa7d45147f68fd59a4f8345e2f3b9a77f48dbbbd27ca57e7d3d97219bbe802a8c96281aec23eb80fbf4f734156c,2025/3/6 15:25,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,OTHER OBJECT,ALLEY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,"$501 - $1,500",2025-03-06T15:45:00.000,NOT APPLICABLE,NOT APPLICABLE,5743,W,LAWRENCE AVE,1622,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,5,3,41.9676181,-87.77166801,POINT (-87.77166800922 41.967618103301),15
12aefbc3bc6b9b22d8497e44955d627ba76e987de02dafba15fecc7ea323b8e46d7a29cb97623f26f29b7b411c0918da84c6a5fc89b84d2414c9451bb450b3de,2025/3/6 15:24,30,NO CONTROLS,UNKNOWN,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",2025-03-06T15:35:00.000,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,3658,N,PULASKI RD,1732,4,NONINCAPACITATING INJURY,2,0,0,2,0,2,0,15,5,3,41.94813948,-87.72759759,POINT (-87.72759759278 41.948139480179),30
